순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2804136,21-2804665,22-2804138,23-2804663,24-2804142,25-2804145,26-2804661,27-2806288,28-2807463
11-2803684,,,,,,,,,,,0,1.0157798752988145,1.0060875282170003,1.0044638346329346,1.0036045179461384,1.0069041228725968,1.0060428461528927,1.0037841335775768,1.0030212399386829,1.1492167137293634,1.1349720499688074,1.1214194399451611,1.1123817645198326,1.1415051284815747,1.3071964555737428,1.5437803961062786,1.604132207723755,1.7400710383204316
12-2803685,,,,,,,,,,,,0,1.0007587623502123,1.000660914994571,1.0009343087466214,1.005267980572618,1.0046015386372018,1.0021464988853683,1.0017372895752956,1.1628395315503088,1.1460001915420504,1.1301312274827164,1.1197541057604783,1.1501768619460306,1.328719240454423,1.5878945303659926,1.6528652018881163,1.798227459302267
13-2803686,,,,,,,,,,,,,0,1.0005070594175636,1.0010516655415944,1.0047955975378602,1.0040125288148294,1.0008131396214346,1.0007413361454585,1.1983189081481853,1.1741020946674097,1.1518595107949827,1.1379402366548865,1.118140151435049,1.1094771924370364,1.2571666302685396,1.314683628025691,1.4514920170420862
14-2803687,,,,,,,,,,,,,,0,1.0014475650276997,1.0068119385813088,1.0050824533111378,1.0008943588120065,1.0007802098895404,1.2318240868379078,1.1997081749052416,1.1709720551954952,1.1536221074835733,1.1293591547049218,1.1189982531437457,1.109334121244112,1.1406575283946263,1.272043926813829
15-2804667,,,,,,,,,,,,,,,0,1.0165398778541581,1.0076942679715477,1.000577409775281,1.000583827520147,1.3014508513189902,1.2499312692849722,1.2064420125823812,1.181823761546009,1.1485875831666978,1.134985991122036,1.1225015110441434,1.1574633564442447,1.3036307210198537
16-2803688,,,,,,,,,,,,,,,,0,1.0018850664958134,0.9932352777154537,0.9974930622272203,1.3584316321685597,1.2878274142537713,1.231210769192296,1.2006379310953537,1.160523360027036,1.144589700029423,1.130147712750492,1.155290247796548,1.3099305133309338
17-2803689,,,,,,,,,,,,,,,,,0,0.9730159073693323,0.9956549222781872,1.5145552582502229,1.3817444571895667,1.2880424756668947,1.2423100382309331,1.185842470755373,1.1646897116529455,1.1459805529021267,1.144267879162189,1.2603345921015792
18-2803690,,,,,,,,,,,,,,,,,,0,1.0005896999700903,1.6393804095682323,1.4485630603951238,1.325401351569859,1.2688444868674822,1.2014386275656699,1.1769793045987715,1.1556236301883915,1.1531814391697515,1.2741798626607082
19-2803691,,,,,,,,,,,,,,,,,,,0,2.636355409147677,1.561309639673429,1.3039947687144442,1.2246035619457847,1.150063108603729,1.1270334595888005,1.108747883667669,1.109561878263,1.2579830948571882
20-2804136,,,,,,,,,,,,,,,,,,,,0,0.9831200626913472,0.9926847319285708,0.9921839323640477,0.997311089129815,0.9987830644091518,1.0012863105805014,1.0113703759103545,1.177652167744423
21-2804665,,,,,,,,,,,,,,,,,,,,,0,1.0000317799778662,0.9961823415043678,1.000663442970063,1.0017220019425606,1.0040199352459733,1.0152072654290545,1.2012936099430922
22-2804138,,,,,,,,,,,,,,,,,,,,,,0,0.9909894006299602,1.0009439734724361,1.0022677203036197,1.004991544887697,1.018466810254137,1.2395553984072567
23-2804663,,,,,,,,,,,,,,,,,,,,,,,0,1.005828323747356,1.0058215256592924,1.0080770083721424,1.023669777872867,1.2792860609865768
24-2804142,,,,,,,,,,,,,,,,,,,,,,,,0,1.0058093331143085,1.00990990990991,1.0348791004560707,1.413868804327301
25-2804145,,,,,,,,,,,,,,,,,,,,,,,,,0,1.01332598548677,1.050552780779961,1.5681882288941797
26-2804661,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1188478566945428,2.0326019339738854
27-2806288,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0560752746655064
28-2807463,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
