순번_정류장ID,1-2805045,2-2803524,3-2803525,4-2805055,5-2802388,6-2806726,7-2805771,8-2807230,9-2807357,10-2807447,11-2807445,12-2803579,13-2802358,14-2804867,15-2802347,16-2805062,17-2802383,18-2802381,19-2802387,20-2802384,21-2802603,22-2802361,23-2802362,24-2802595,25-2802598,26-2805538,27-2802587,28-2802580,29-2802578,30-2803629,31-2802575,32-2802567,33-2802553,34-2802543,35-2802525,36-2802513,37-2802490,38-2802458,39-2802446,40-2802433,41-2802422,42-2802418,43-2802415,44-2802398,45-2802396,46-2804816,47-2802864,48-2802824,49-2802618,50-2802176,51-2802169,52-2802154,53-2802137,54-2802117,55-2802074,56-2802046,57-2802029,58-2802013,59-2802003,60-2802033,61-2802057,62-2802105,63-2802127,64-2802131,65-2802148,66-2802155,67-2806098,68-2806513,69-2807111,70-2806524,71-2806523,72-2806522,73-2806521,74-2805659,75-2802210,76-2802213,77-2802220,78-2801901,79-2805900,80-2801903,81-2803532,82-2801819,83-2803807,84-2804958,85-2803818,86-2804899,87-2805043,88-2804852,89-2804854,90-2805422,91-2806045,92-2806046,93-2805420,94-2802323,95-2803539,96-2803540,97-2802319,98-2802316,99-2802312,100-2802309,101-2802565,102-2802545,103-2802546,104-2802562,105-2802571,106-2802576,107-2802581,108-2804851,109-2802597,110-2802594,111-2802591,112-2802596,113-2802604,114-2802385,115-2802386,116-2802380,117-2802382,118-2804909,119-2802345,120-2802359,121-2803520,122-2807446,123-2807448,124-2807358,125-2807231,126-2805770,127-2806725,128-2805822,129-2805054,130-2803522,131-2805654
11-2807445,,,,,,,,,,,0,0.509954,0.9617640000000001,1.4732480000000001,1.790623,2.324695,2.833841,3.054325,3.331693,3.806822,4.1325899999999995,4.442189999999999,4.865983999999999,5.151776999999999,5.388640999999999,5.735754999999999,7.115020999999999,7.617074999999999,7.880737999999999,8.036828,8.284924,8.61425,8.955342,9.285422,9.795495,10.187805,10.350156,10.839426,11.235075,11.562906,11.80434,12.081208,12.433259,13.505227,13.966213999999999,14.455936999999999,15.207987,15.458908999999998,15.810869999999998,16.057170999999997,16.429352999999995,16.830070999999997,17.470710999999998,18.133591999999997,18.482319999999998,18.847758999999996,19.236884999999997,19.701645999999997,20.065738999999997,20.596717999999996,20.739633999999995,21.114401999999995,21.890383999999994,22.237621999999995,22.615723999999993,23.013230999999994,23.456444999999995,24.598029999999994,24.890644999999996,25.381892999999994,25.764156999999994,26.052364999999995,26.225673999999994,26.755347999999994,28.315574999999995,28.458245999999995,28.675381999999995,28.971424999999996,29.676977999999995,29.886456999999996,30.178182999999997,30.412644999999998,30.698009,30.929855999999997,31.230500999999997,31.740096999999995,31.974561999999995,32.283362,32.505292999999995,32.65094499999999,32.77485599999999,33.12758999999999,33.35819099999999,33.89053999999999,34.254125999999985,34.756194999999984,35.29443699999998,35.83116399999998,36.23279199999998,36.69102599999998,37.565683999999976,38.185969999999976,38.47789399999998,38.80166799999998,39.09517599999998,39.37345199999998,39.53552399999998,40.19407999999998,41.80331499999998,42.04022499999998,42.23746999999998,42.55633699999998,42.93103899999998,43.17044499999998,43.66317199999998,43.933385999999985,44.15626299999998,44.71414199999998,45.38563499999998,46.03242899999998,46.48965399999998,47.07693599999998,47.38263799999998,47.59614299999998,48.02167099999998,48.44621899999998,48.752612999999975,49.12688599999998,49.73344299999998,50.09845699999998,50.54204799999998
12-2803579,,,,,,,,,,,,0,0.45181000000000004,0.9632940000000001,1.280669,1.8147410000000002,2.323887,2.544371,2.821739,3.296868,3.622636,3.932236,4.35603,4.641823,4.878686999999999,5.225801,6.605067,7.107121,7.3707840000000004,7.526874,7.774970000000001,8.104296000000001,8.445388000000001,8.775468000000002,9.285541000000002,9.677851000000002,9.840202000000001,10.329472,10.725121000000001,11.052952000000001,11.294386000000001,11.571254000000001,11.923305000000001,12.995273000000001,13.45626,13.945983,14.698033,14.948955,15.300915999999999,15.547217,15.919399,16.320117,16.960757,17.623638,17.972366,18.337805,18.726931,19.191692,19.555785,20.086764,20.22968,20.604447999999998,21.380429999999997,21.727667999999998,22.105769999999996,22.503276999999997,22.946490999999998,24.088075999999997,24.380691,24.871938999999998,25.254202999999997,25.542410999999998,25.715719999999997,26.245393999999997,27.805621,27.948292,28.165428,28.461471,29.167023999999998,29.376503,29.668229,29.902691,30.188055000000002,30.419902,30.720547,31.230142999999998,31.464608,31.773408,31.995339,32.140991,32.264902,32.617636,32.848237,33.380585999999994,33.74417199999999,34.24624099999999,34.78448299999999,35.32120999999999,35.72283799999999,36.181071999999986,37.05572999999998,37.67601599999998,37.967939999999984,38.291713999999985,38.58522199999999,38.863497999999986,39.02556999999999,39.684125999999985,41.29336099999998,41.530270999999985,41.72751599999999,42.046382999999985,42.421084999999984,42.660490999999986,43.15321799999999,43.42343199999999,43.64630899999999,44.20418799999999,44.875680999999986,45.522474999999986,45.97969999999999,46.56698199999999,46.872683999999985,47.08618899999998,47.51171699999998,47.936264999999985,48.24265899999998,48.616931999999984,49.22348899999999,49.58850299999999,50.03209399999999
13-2802358,,,,,,,,,,,,,0,0.511484,0.828859,1.3629310000000001,1.872077,2.092561,2.369929,2.845058,3.170826,3.480426,3.90422,4.190013,4.426877,4.7739910000000005,6.153257,6.655311,6.918974,7.075064,7.323160000000001,7.652486000000001,7.993578,8.323658,8.833731,9.226041,9.388392,9.877661999999999,10.273311,10.601142,10.842576,11.119444,11.471494999999999,12.543463,13.004449999999999,13.494172999999998,14.246222999999999,14.497144999999998,14.849105999999997,15.095406999999998,15.467588999999998,15.868306999999998,16.508947,17.171827999999998,17.520556,17.885994999999998,18.275121,18.739881999999998,19.103975,19.634953999999997,19.777869999999997,20.152637999999996,20.928619999999995,21.275857999999996,21.653959999999994,22.051466999999995,22.494680999999996,23.636265999999996,23.928880999999997,24.420128999999996,24.802392999999995,25.090600999999996,25.263909999999996,25.793583999999996,27.353810999999997,27.496481999999997,27.713617999999997,28.009660999999998,28.715213999999996,28.924692999999998,29.216419,29.450881,29.736245,29.968092,30.268736999999998,30.778332999999996,31.012797999999997,31.321597999999998,31.543529,31.689180999999998,31.813091999999997,32.165825999999996,32.396426999999996,32.928776,33.292362,33.794430999999996,34.33267299999999,34.86939999999999,35.271027999999994,35.72926199999999,36.60391999999999,37.22420599999999,37.51612999999999,37.83990399999999,38.13341199999999,38.41168799999999,38.57375999999999,39.23231599999999,40.84155099999999,41.07846099999999,41.27570599999999,41.59457299999999,41.96927499999999,42.20868099999999,42.701407999999994,42.971621999999996,43.19449899999999,43.75237799999999,44.42387099999999,45.07066499999999,45.52788999999999,46.115171999999994,46.42087399999999,46.63437899999999,47.05990699999999,47.48445499999999,47.79084899999999,48.16512199999999,48.77167899999999,49.136692999999994,49.58028399999999
14-2804867,,,,,,,,,,,,,,0,0.317375,0.8514470000000001,1.3605930000000002,1.581077,1.8584450000000001,2.333574,2.659342,2.968942,3.392736,3.678529,3.9153930000000003,4.262507,5.641773000000001,6.143827000000001,6.407490000000001,6.563580000000001,6.811676000000001,7.141002000000001,7.482094000000001,7.812174000000001,8.322247,8.714557000000001,8.876908,9.366178,9.761827,10.089658,10.331092,10.60796,10.960011,12.031979,12.492966,12.982688999999999,13.734739,13.985660999999999,14.337621999999998,14.583922999999999,14.956104999999999,15.356822999999999,15.997462999999998,16.660344,17.009072,17.374511,17.763637,18.228398,18.592491,19.123469999999998,19.266385999999997,19.641153999999997,20.417135999999996,20.764373999999997,21.142475999999995,21.539982999999996,21.983196999999997,23.124781999999996,23.417396999999998,23.908644999999996,24.290908999999996,24.579116999999997,24.752425999999996,25.282099999999996,26.842326999999997,26.984997999999997,27.202133999999997,27.498177,28.203729999999997,28.413209,28.704935,28.939397,29.224761,29.456608,29.757253,30.266848999999997,30.501313999999997,30.810114,31.032045,31.177697,31.301607999999998,31.654342,31.884943,32.417292,32.780878,33.282947,33.821189,34.357915999999996,34.759544,35.217777999999996,36.09243599999999,36.71272199999999,37.004645999999994,37.328419999999994,37.621928,37.900203999999995,38.062276,38.720831999999994,40.33006699999999,40.566976999999994,40.764222,41.083088999999994,41.45779099999999,41.697196999999996,42.189924,42.460138,42.683015,43.240894,43.912386999999995,44.559180999999995,45.016405999999996,45.603688,45.909389999999995,46.12289499999999,46.54842299999999,46.972970999999994,47.27936499999999,47.653637999999994,48.260194999999996,48.625209,49.068799999999996
15-2802347,,,,,,,,,,,,,,,0,0.534072,1.043218,1.2637019999999999,1.54107,2.016199,2.341967,2.651567,3.075361,3.361154,3.598018,3.945132,5.324398,5.826452000000001,6.090115000000001,6.246205000000001,6.494301000000001,6.823627000000001,7.164719000000001,7.494799,8.004872,8.397182,8.559533,9.048803,9.444452,9.772283,10.013717,10.290585,10.642636,11.714604,12.175590999999999,12.665313999999999,13.417364,13.668285999999998,14.020246999999998,14.266547999999998,14.638729999999999,15.039447999999998,15.680087999999998,16.342968999999997,16.691696999999998,17.057135999999996,17.446261999999997,17.911022999999997,18.275115999999997,18.806094999999996,18.949010999999995,19.323778999999995,20.099760999999994,20.446998999999995,20.825100999999993,21.222607999999994,21.665821999999995,22.807406999999994,23.100021999999996,23.591269999999994,23.973533999999994,24.261741999999995,24.435050999999994,24.964724999999994,26.524951999999995,26.667622999999995,26.884758999999995,27.180801999999996,27.886354999999995,28.095833999999996,28.387559999999997,28.622021999999998,28.907386,29.139232999999997,29.439877999999997,29.949473999999995,30.183938999999995,30.492738999999997,30.714669999999998,30.860321999999996,30.984232999999996,31.336966999999998,31.567567999999998,32.099917,32.463502999999996,32.965571999999995,33.50381399999999,34.04054099999999,34.44216899999999,34.90040299999999,35.77506099999999,36.39534699999999,36.68727099999999,37.01104499999999,37.30455299999999,37.58282899999999,37.74490099999999,38.40345699999999,40.01269199999999,40.24960199999999,40.44684699999999,40.76571399999999,41.14041599999999,41.37982199999999,41.87254899999999,42.142762999999995,42.36563999999999,42.92351899999999,43.59501199999999,44.24180599999999,44.69903099999999,45.28631299999999,45.59201499999999,45.80551999999999,46.23104799999999,46.65559599999999,46.961989999999986,47.33626299999999,47.94281999999999,48.30783399999999,48.75142499999999
16-2805062,,,,,,,,,,,,,,,,0,0.509146,0.72963,1.006998,1.4821270000000002,1.8078950000000003,2.1174950000000003,2.5412890000000004,2.8270820000000003,3.0639460000000005,3.4110600000000004,4.790326,5.2923800000000005,5.556043000000001,5.712133000000001,5.960229000000001,6.289555000000001,6.630647000000001,6.960727,7.4708000000000006,7.863110000000001,8.025461,8.514731,8.91038,9.238211,9.479645,9.756513,10.108564,11.180532,11.641518999999999,12.131241999999999,12.883291999999999,13.134213999999998,13.486174999999998,13.732475999999998,14.104657999999999,14.505375999999998,15.146015999999998,15.808896999999998,16.157625,16.523063999999998,16.91219,17.376951,17.741044,18.272022999999997,18.414938999999997,18.789706999999996,19.565688999999995,19.912926999999996,20.291028999999995,20.688535999999996,21.131749999999997,22.273334999999996,22.565949999999997,23.057197999999996,23.439461999999995,23.727669999999996,23.900978999999996,24.430652999999996,25.990879999999997,26.133550999999997,26.350686999999997,26.646729999999998,27.352282999999996,27.561761999999998,27.853488,28.08795,28.373314,28.605161,28.905806,29.415401999999997,29.649866999999997,29.958667,30.180598,30.326249999999998,30.450160999999998,30.802895,31.033496,31.565845,31.929431,32.4315,32.969742,33.506468999999996,33.908097,34.366330999999995,35.24098899999999,35.86127499999999,36.153198999999994,36.476972999999994,36.770481,37.048756999999995,37.210829,37.869384999999994,39.47861999999999,39.715529999999994,39.912774999999996,40.231641999999994,40.60634399999999,40.845749999999995,41.338477,41.608691,41.831568,42.389447,43.060939999999995,43.707733999999995,44.164958999999996,44.752241,45.057942999999995,45.27144799999999,45.69697599999999,46.121523999999994,46.42791799999999,46.80219099999999,47.408747999999996,47.773762,48.217352999999996
17-2802383,,,,,,,,,,,,,,,,,0,0.220484,0.497852,0.9729810000000001,1.2987490000000002,1.608349,2.032143,2.317936,2.5548,2.901914,4.28118,4.783234,5.046897,5.202987,5.451083000000001,5.780409000000001,6.121501,6.451581,6.961654,7.353964,7.5163150000000005,8.005585,8.401234,8.729065,8.970499,9.247367,9.599418,10.671386,11.132373,11.622095999999999,12.374146,12.625067999999999,12.977028999999998,13.223329999999999,13.595512,13.996229999999999,14.636869999999998,15.299750999999999,15.648478999999998,16.013917999999997,16.403043999999998,16.867804999999997,17.231897999999997,17.762876999999996,17.905792999999996,18.280560999999995,19.056542999999994,19.403780999999995,19.781882999999993,20.179389999999994,20.622603999999995,21.764188999999995,22.056803999999996,22.548051999999995,22.930315999999994,23.218523999999995,23.391832999999995,23.921506999999995,25.481733999999996,25.624404999999996,25.841540999999996,26.137583999999997,26.843136999999995,27.052615999999997,27.344341999999997,27.578803999999998,27.864168,28.096014999999998,28.396659999999997,28.906255999999996,29.140720999999996,29.449520999999997,29.671452,29.817103999999997,29.941014999999997,30.293749,30.52435,31.056699,31.420285,31.922354,32.460595999999995,32.997322999999994,33.398951,33.857184999999994,34.73184299999999,35.35212899999999,35.64405299999999,35.96782699999999,36.261334999999995,36.539610999999994,36.701682999999996,37.36023899999999,38.96947399999999,39.20638399999999,39.403628999999995,39.72249599999999,40.09719799999999,40.336603999999994,40.829330999999996,41.099545,41.322421999999996,41.880300999999996,42.551793999999994,43.198587999999994,43.655812999999995,44.243095,44.54879699999999,44.76230199999999,45.18782999999999,45.61237799999999,45.91877199999999,46.29304499999999,46.899601999999994,47.264616,47.708206999999994
18-2802381,,,,,,,,,,,,,,,,,,0,0.277368,0.752497,1.078265,1.3878650000000001,1.8116590000000001,2.097452,2.3343160000000003,2.68143,4.060696,4.56275,4.8264130000000005,4.982503,5.230599000000001,5.559925000000001,5.901017,6.231097,6.74117,7.1334800000000005,7.295831000000001,7.785101000000001,8.180750000000002,8.508581000000001,8.750015000000001,9.026883000000002,9.378934000000001,10.450902000000001,10.911889,11.401612,12.153662,12.404584,12.756545,13.002846,13.375028,13.775746,14.416386,15.079267,15.427995,15.793434,16.18256,16.647320999999998,17.011414,17.542392999999997,17.685308999999997,18.060076999999996,18.836058999999995,19.183296999999996,19.561398999999994,19.958905999999995,20.402119999999996,21.543704999999996,21.836319999999997,22.327567999999996,22.709831999999995,22.998039999999996,23.171348999999996,23.701022999999996,25.261249999999997,25.403920999999997,25.621056999999997,25.917099999999998,26.622652999999996,26.832131999999998,27.123858,27.35832,27.643684,27.875531,28.176175999999998,28.685771999999996,28.920236999999997,29.229036999999998,29.450968,29.596619999999998,29.720530999999998,30.073265,30.303866,30.836215,31.199801,31.70187,32.240111999999996,32.776838999999995,33.178467,33.636700999999995,34.51135899999999,35.13164499999999,35.42356899999999,35.747342999999994,36.040850999999996,36.319126999999995,36.481199,37.139754999999994,38.74898999999999,38.985899999999994,39.183144999999996,39.50201199999999,39.87671399999999,40.116119999999995,40.608847,40.879061,41.101938,41.659817,42.331309999999995,42.978103999999995,43.435328999999996,44.022611,44.328312999999994,44.54181799999999,44.96734599999999,45.39189399999999,45.69828799999999,46.07256099999999,46.679117999999995,47.044132,47.487722999999995
19-2802387,,,,,,,,,,,,,,,,,,,0,0.475129,0.800897,1.110497,1.534291,1.820084,2.056948,2.404062,3.783328,4.285382,4.5490450000000004,4.705135,4.953231000000001,5.282557000000001,5.623649,5.953729,6.463802,6.856112,7.018463000000001,7.507733000000001,7.903382000000001,8.231213,8.472647,8.749515,9.101566,10.173534,10.634521,11.124244,11.876294,12.127215999999999,12.479176999999998,12.725477999999999,13.09766,13.498377999999999,14.139017999999998,14.801898999999999,15.150626999999998,15.516065999999999,15.905191999999998,16.369953,16.734046,17.265024999999998,17.407940999999997,17.782708999999997,18.558690999999996,18.905928999999997,19.284030999999995,19.681537999999996,20.124751999999997,21.266336999999996,21.558951999999998,22.050199999999997,22.432463999999996,22.720671999999997,22.893980999999997,23.423654999999997,24.983881999999998,25.126552999999998,25.343688999999998,25.639732,26.345284999999997,26.554764,26.84649,27.080952,27.366316,27.598163,27.898808,28.408403999999997,28.642868999999997,28.951669,29.1736,29.319252,29.443163,29.795897,30.026498,30.558847,30.922433,31.424502,31.962744,32.499471,32.901099,33.359333,34.233990999999996,34.854276999999996,35.146201,35.469975,35.763483,36.041759,36.203831,36.862387,38.471621999999996,38.708532,38.905777,39.224644,39.599346,39.838752,40.331479,40.601693000000004,40.82457,41.382449,42.053942,42.700736,43.157961,43.745243,44.050945,44.26445,44.689977999999996,45.114526,45.420919999999995,45.795193,46.40175,46.766764,47.210355
20-2802384,,,,,,,,,,,,,,,,,,,,0,0.325768,0.6353679999999999,1.059162,1.344955,1.5818189999999999,1.9289329999999998,3.3081989999999997,3.8102529999999994,4.073916,4.2300059999999995,4.478102,4.807428,5.1485199999999995,5.478599999999999,5.9886729999999995,6.380983,6.543334,7.032604,7.428253,7.7560839999999995,7.9975179999999995,8.274386,8.626437,9.698405,10.159391999999999,10.649114999999998,11.401164999999999,11.652086999999998,12.004047999999997,12.250348999999998,12.622530999999999,13.023248999999998,13.663888999999998,14.326769999999998,14.675497999999997,15.040936999999998,15.430062999999997,15.894823999999996,16.258916999999997,16.789895999999995,16.932811999999995,17.307579999999994,18.083561999999993,18.430799999999994,18.808901999999993,19.206408999999994,19.649622999999995,20.791207999999994,21.083822999999995,21.575070999999994,21.957334999999993,22.245542999999994,22.418851999999994,22.948525999999994,24.508752999999995,24.651423999999995,24.868559999999995,25.164602999999996,25.870155999999994,26.079634999999996,26.371360999999997,26.605822999999997,26.891187,27.123033999999997,27.423678999999996,27.933274999999995,28.167739999999995,28.476539999999996,28.698470999999998,28.844122999999996,28.968033999999996,29.320767999999997,29.551368999999998,30.083717999999998,30.447304,30.949372999999998,31.487614999999998,32.024342,32.42597,32.884204,33.75886199999999,34.379147999999994,34.671071999999995,34.994845999999995,35.288354,35.566629999999996,35.728702,36.387257999999996,37.996492999999994,38.233402999999996,38.430648,38.749514999999995,39.124216999999994,39.363623,39.85635,40.126564,40.349441,40.90732,41.578813,42.225607,42.682832,43.270114,43.575815999999996,43.789320999999994,44.214848999999994,44.639396999999995,44.94579099999999,45.320063999999995,45.926621,46.291635,46.735226
21-2802603,,,,,,,,,,,,,,,,,,,,,0,0.3096,0.7333939999999999,1.0191869999999998,1.2560509999999998,1.6031649999999997,2.9824309999999996,3.4844849999999994,3.7481479999999996,3.9042379999999994,4.152334,4.48166,4.8227519999999995,5.152831999999999,5.662904999999999,6.055215,6.217566,6.706836,7.102485,7.4303159999999995,7.671749999999999,7.948618,8.300669,9.372637,9.833623999999999,10.323346999999998,11.075396999999999,11.326318999999998,11.678279999999997,11.924580999999998,12.296762999999999,12.697480999999998,13.338120999999997,14.001001999999998,14.349729999999997,14.715168999999998,15.104294999999997,15.569055999999996,15.933148999999997,16.464127999999995,16.607043999999995,16.981811999999994,17.757793999999993,18.105031999999994,18.483133999999993,18.880640999999994,19.323854999999995,20.465439999999994,20.758054999999995,21.249302999999994,21.631566999999993,21.919774999999994,22.093083999999994,22.622757999999994,24.182984999999995,24.325655999999995,24.542791999999995,24.838834999999996,25.544387999999994,25.753866999999996,26.045592999999997,26.280054999999997,26.565419,26.797265999999997,27.097910999999996,27.607506999999995,27.841971999999995,28.150771999999996,28.372702999999998,28.518354999999996,28.642265999999996,28.994999999999997,29.225600999999997,29.757949999999997,30.121536,30.623604999999998,31.161846999999998,31.698573999999997,32.100201999999996,32.55843599999999,33.43309399999999,34.05337999999999,34.34530399999999,34.66907799999999,34.962585999999995,35.24086199999999,35.402933999999995,36.06148999999999,37.67072499999999,37.90763499999999,38.104879999999994,38.42374699999999,38.79844899999999,39.03785499999999,39.530581999999995,39.800796,40.023672999999995,40.581551999999995,41.25304499999999,41.89983899999999,42.357063999999994,42.944345999999996,43.25004799999999,43.46355299999999,43.88908099999999,44.31362899999999,44.62002299999999,44.99429599999999,45.600852999999994,45.965866999999996,46.409457999999994
22-2802361,,,,,,,,,,,,,,,,,,,,,,0,0.42379399999999995,0.709587,0.9464509999999999,1.2935649999999999,2.6728309999999995,3.1748849999999997,3.438548,3.5946379999999998,3.8427339999999997,4.17206,4.513152,4.8432319999999995,5.353305,5.745615,5.907966,6.397236,6.792885,7.120716,7.36215,7.639018,7.991069,9.063037000000001,9.524024,10.013747,10.765797000000001,11.016719,11.36868,11.614981,11.987163,12.387881,13.028521,13.691402,14.04013,14.405569,14.794694999999999,15.259455999999998,15.623548999999999,16.154528,16.297444,16.672212,17.448193999999997,17.795431999999998,18.173533999999997,18.571040999999997,19.014255,20.155839999999998,20.448455,20.939702999999998,21.321966999999997,21.610174999999998,21.783483999999998,22.313157999999998,23.873385,24.016056,24.233192,24.529235,25.234787999999998,25.444267,25.735993,25.970455,26.255819000000002,26.487666,26.788311,27.297907,27.532372,27.841172,28.063103,28.208755,28.332666,28.6854,28.916001,29.44835,29.811936000000003,30.314005,30.852247000000002,31.388974,31.790602,32.248836,33.123493999999994,33.743779999999994,34.035703999999996,34.359477999999996,34.652986,34.931262,35.093334,35.751889999999996,37.361124999999994,37.598034999999996,37.79528,38.114146999999996,38.488848999999995,38.728255,39.220982,39.491196,39.714073,40.271952,40.943445,41.590239,42.047464,42.634746,42.940447999999996,43.153952999999994,43.579480999999994,44.004028999999996,44.31042299999999,44.684695999999995,45.291253,45.656267,46.099858
23-2802362,,,,,,,,,,,,,,,,,,,,,,,0,0.28579299999999996,0.5226569999999999,0.8697709999999998,2.2490369999999995,2.7510909999999997,3.014754,3.1708439999999998,3.4189399999999996,3.7482659999999997,4.089358,4.4194379999999995,4.929511,5.321821,5.484172,5.973442,6.369091,6.696922,6.938356,7.215224,7.567275,8.639243,9.10023,9.589953,10.342003,10.592925,10.944885999999999,11.191187,11.563369,11.964087,12.604726999999999,13.267608,13.616335999999999,13.981774999999999,14.370900999999998,14.835661999999997,15.199754999999998,15.730733999999998,15.873649999999998,16.248417999999997,17.024399999999996,17.371637999999997,17.749739999999996,18.147246999999997,18.590460999999998,19.732045999999997,20.024661,20.515908999999997,20.898172999999996,21.186380999999997,21.359689999999997,21.889363999999997,23.449590999999998,23.592261999999998,23.809397999999998,24.105441,24.810993999999997,25.020473,25.312199,25.546661,25.832025,26.063872,26.364517,26.874112999999998,27.108577999999998,27.417378,27.639309,27.784961,27.908872,28.261606,28.492207,29.024556,29.388142000000002,29.890211,30.428453,30.96518,31.366808,31.825042,32.6997,33.319986,33.61191,33.935684,34.229192000000005,34.507468,34.669540000000005,35.328096,36.937331,37.174241,37.371486000000004,37.690353,38.065055,38.304461,38.797188000000006,39.06740200000001,39.290279000000005,39.848158000000005,40.519651,41.166445,41.623670000000004,42.210952000000006,42.516654,42.730159,43.155687,43.580235,43.886629,44.260902,44.867459000000004,45.232473000000006,45.676064000000004
24-2802595,,,,,,,,,,,,,,,,,,,,,,,,0,0.236864,0.583978,1.963244,2.4652979999999998,2.728961,2.885051,3.1331469999999997,3.4624729999999997,3.803565,4.133645,4.643718,5.036028,5.198379,5.687649,6.083298,6.411129,6.652563,6.929431,7.2814820000000005,8.35345,8.814437,9.30416,10.05621,10.307132,10.659092999999999,10.905394,11.277576,11.678294,12.318933999999999,12.981815,13.330542999999999,13.695981999999999,14.085107999999998,14.549868999999997,14.913961999999998,15.444940999999998,15.587856999999998,15.962624999999997,16.738607,17.085845,17.463946999999997,17.861454,18.304668,19.446253,19.738868,20.230116,20.612379999999998,20.900588,21.073897,21.603571,23.163798,23.306469,23.523605,23.819648,24.525201,24.73468,25.026406,25.260868000000002,25.546232000000003,25.778079,26.078724,26.58832,26.822785,27.131585,27.353516000000003,27.499168,27.623079,27.975813000000002,28.206414000000002,28.738763000000002,29.102349000000004,29.604418000000003,30.142660000000003,30.679387000000002,31.081015,31.539249,32.413907,33.034193,33.326117,33.649891000000004,33.94339900000001,34.221675000000005,34.38374700000001,35.042303000000004,36.651538,36.888448000000004,37.085693000000006,37.404560000000004,37.779262,38.018668000000005,38.51139500000001,38.78160900000001,39.00448600000001,39.56236500000001,40.233858000000005,40.880652000000005,41.337877000000006,41.92515900000001,42.230861000000004,42.444366,42.869894,43.294442000000004,43.600836,43.975109,44.581666000000006,44.94668000000001,45.390271000000006
25-2802598,,,,,,,,,,,,,,,,,,,,,,,,,0,0.347114,1.7263799999999998,2.228434,2.4920970000000002,2.648187,2.896283,3.225609,3.566701,3.8967810000000003,4.406854,4.799164,4.961515,5.450785000000001,5.846434,6.174265,6.415699,6.692567,7.044618000000001,8.116586000000002,8.577573000000001,9.067296,9.819346000000001,10.070268,10.422229,10.66853,11.040712000000001,11.44143,12.08207,12.744951,13.093679,13.459118,13.848244,14.313004999999999,14.677097999999999,15.208077,15.350992999999999,15.725760999999999,16.501742999999998,16.848981,17.227082999999997,17.624589999999998,18.067804,19.209388999999998,19.502004,19.993252,20.375515999999998,20.663724,20.837032999999998,21.366706999999998,22.926934,23.069605,23.286741,23.582784,24.288337,24.497816,24.789542,25.024004,25.309368000000003,25.541215,25.84186,26.351456,26.585921,26.894721,27.116652000000002,27.262304,27.386215,27.738949,27.96955,28.501899,28.865485000000003,29.367554000000002,29.905796000000002,30.442523,30.844151,31.302385,32.177043,32.797329,33.089253,33.413027,33.706535,33.984811,34.146883,34.805439,36.414674,36.651584,36.848829,37.167696,37.542398,37.781804,38.274531,38.544745000000006,38.767622,39.325501,39.996994,40.643788,41.101013,41.688295000000004,41.993997,42.207502,42.63303,43.057578,43.363972,43.738245,44.344802,44.709816000000004,45.153407
26-2805538,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.3792659999999999,1.8813199999999999,2.144983,2.3010729999999997,2.5491689999999996,2.8784949999999996,3.2195869999999998,3.549667,4.05974,4.45205,4.614401,5.103671,5.49932,5.827151,6.068585,6.345453,6.697504,7.769472,8.230459,8.720182,9.472232,9.723154,10.075114999999998,10.321416,10.693598,11.094316,11.734955999999999,12.397836999999999,12.746564999999999,13.112003999999999,13.501129999999998,13.965890999999997,14.329983999999998,14.860962999999998,15.003878999999998,15.378646999999997,16.154628999999996,16.501866999999997,16.879968999999996,17.277475999999997,17.720689999999998,18.862274999999997,19.154889999999998,19.646137999999997,20.028401999999996,20.316609999999997,20.489918999999997,21.019592999999997,22.579819999999998,22.722490999999998,22.939626999999998,23.23567,23.941222999999997,24.150702,24.442428,24.67689,24.962254,25.194101,25.494746,26.004341999999998,26.238806999999998,26.547607,26.769538,26.91519,27.039101,27.391835,27.622436,28.154785,28.518371000000002,29.02044,29.558682,30.095409,30.497037,30.955271,31.829929,32.450215,32.742139,33.065913,33.359421000000005,33.637697,33.799769000000005,34.458325,36.06756,36.30447,36.501715000000004,36.820582,37.195284,37.43469,37.927417000000005,38.19763100000001,38.420508000000005,38.978387000000005,39.64988,40.296674,40.753899000000004,41.341181000000006,41.646883,41.860388,42.285916,42.710464,43.016858,43.391131,43.997688000000004,44.362702000000006,44.806293000000004
